id,prestacion_Id_id,codCIE10_Id_id
7551,NM341008,A56.1
7552,NM341008,A98.5
7553,NM341008,B05.4
7554,NM341008,B18.0
7555,NM341008,B18.1
7556,NM341008,B18.2
7557,NM341008,B18.9
7558,NM341008,B25.2
7559,NM341008,B26.3
7560,NM341008,B27.0
7561,NM341008,B51.0
7562,NM341008,B54
7563,NM341008,B57.3
7564,NM341008,B67.0
7565,NM341008,C15.2
7566,NM341008,C16.0
7567,NM341008,C16.1
7568,NM341008,C16.2
7569,NM341008,C16.3
7570,NM341008,C16.4
7571,NM341008,C16.5
7572,NM341008,C16.6
7573,NM341008,C16.8
7574,NM341008,C16.9
7575,NM341008,C17.0
7576,NM341008,C17.1
7577,NM341008,C17.2
7578,NM341008,C17.3
7579,NM341008,C17.8
7580,NM341008,C17.9
7581,NM341008,C18.0
7582,NM341008,C18.1
7583,NM341008,C18.2
7584,NM341008,C18.3
7585,NM341008,C18.4
7586,NM341008,C18.5
7587,NM341008,C18.6
7588,NM341008,C18.7
7589,NM341008,C18.8
7590,NM341008,C18.9
7591,NM341008,C19
7592,NM341008,C20
7593,NM341008,C21.8
7594,NM341008,C22.0
7595,NM341008,C22.1
7596,NM341008,C22.2
7597,NM341008,C22.3
7598,NM341008,C22.4
7599,NM341008,C22.9
7600,NM341008,C23
7601,NM341008,C24.0
7602,NM341008,C24.1
7603,NM341008,C24.9
7604,NM341008,C25.0
7605,NM341008,C25.1
7606,NM341008,C25.2
7607,NM341008,C25.3
7608,NM341008,C25.4
7609,NM341008,C25.7
7610,NM341008,C25.8
7611,NM341008,C25.9
7612,NM341008,C26.0
7613,NM341008,C26.1
7614,NM341008,C26.8
7615,NM341008,C41.4
7616,NM341008,C45.1
7617,NM341008,C47.5
7618,NM341008,C48.1
7619,NM341008,C49.4
7620,NM341008,C49.5
7621,NM341008,C52
7622,NM341008,C53.0
7623,NM341008,C53.1
7624,NM341008,C53.8
7625,NM341008,C53.9
7626,NM341008,C54.0
7627,NM341008,C54.1
7628,NM341008,C54.2
7629,NM341008,C54.3
7630,NM341008,C54.8
7631,NM341008,C54.9
7632,NM341008,C55
7633,NM341008,C56
7634,NM341008,C57.0
7635,NM341008,C57.1
7636,NM341008,C57.2
7637,NM341008,C57.3
7638,NM341008,C57.4
7639,NM341008,C61
7640,NM341008,C63.7
7641,NM341008,C64
7642,NM341008,C65
7643,NM341008,C66
7644,NM341008,C67.0
7645,NM341008,C67.1
7646,NM341008,C67.2
7647,NM341008,C67.3
7648,NM341008,C67.4
7649,NM341008,C67.5
7650,NM341008,C67.6
7651,NM341008,C67.7
7652,NM341008,C67.8
7653,NM341008,C67.9
7654,NM341008,C74.0
7655,NM341008,C74.1
7656,NM341008,C74.9
7657,NM341008,C76.3
7658,NM341008,C77.5
7659,NM341008,C78.4
7660,NM341008,C78.5
7661,NM341008,C78.6
7662,NM341008,C78.7
7663,NM341008,C78.8
7664,NM341008,C79.0
7665,NM341008,C79.1
7666,NM341008,C79.6
7667,NM341008,C79.7
7668,NM341008,C80.0
7669,NM341008,C80.9
7670,NM341008,C81.0
7671,NM341008,C81.1
7672,NM341008,C81.2
7673,NM341008,C81.3
7674,NM341008,C81.4
7675,NM341008,C81.9
7676,NM341008,C82.9
7677,NM341008,C83.0
7678,NM341008,C83.1
7679,NM341008,C83.3
7680,NM341008,C83.7
7681,NM341008,C83.9
7682,NM341008,C85.9
7683,NM341008,C90.0
7684,NM341008,C90.3
7685,NM341008,C91.4
7686,NM341008,C95.9
7687,NM341008,C96.2
7688,NM341008,C96.4
7689,NM341008,C96.7
7690,NM341008,C96.9
7691,NM341008,D00.1
7692,NM341008,D00.2
7693,NM341008,D01.0
7694,NM341008,D01.1
7695,NM341008,D01.2
7696,NM341008,D01.4
7697,NM341008,D01.5
7698,NM341008,D01.7
7699,NM341008,D07.0
7700,NM341008,D07.5
7701,NM341008,D09.0
7702,NM341008,D09.1
7703,NM341008,D12.0
7704,NM341008,D12.2
7705,NM341008,D12.3
7706,NM341008,D12.4
7707,NM341008,D12.5
7708,NM341008,D12.6
7709,NM341008,D12.7
7710,NM341008,D12.8
7711,NM341008,D12.9
7712,NM341008,D13.0
7713,NM341008,D13.1
7714,NM341008,D13.2
7715,NM341008,D13.3
7716,NM341008,D13.4
7717,NM341008,D13.5
7718,NM341008,D13.6
7719,NM341008,D13.7
7720,NM341008,D16.8
7721,NM341008,D17.5
7722,NM341008,D20.1
7723,NM341008,D25.0
7724,NM341008,D25.1
7725,NM341008,D25.2
7726,NM341008,D25.9
7727,NM341008,D26.0
7728,NM341008,D26.1
7729,NM341008,D26.9
7730,NM341008,D27
7731,NM341008,D28.2
7732,NM341008,D28.7
7733,NM341008,D29.1
7734,NM341008,D29.9
7735,NM341008,D30.0
7736,NM341008,D30.1
7737,NM341008,D30.2
7738,NM341008,D30.3
7739,NM341008,D35.0
7740,NM341008,D37.1
7741,NM341008,D37.2
7742,NM341008,D37.4
7743,NM341008,D37.5
7744,NM341008,D37.6
7745,NM341008,D37.7
7746,NM341008,D37.9
7747,NM341008,D39.0
7748,NM341008,D39.1
7749,NM341008,D39.7
7750,NM341008,D39.9
7751,NM341008,D40.0
7752,NM341008,D40.7
7753,NM341008,D41.0
7754,NM341008,D41.1
7755,NM341008,D41.2
7756,NM341008,D41.4
7757,NM341008,D41.7
7758,NM341008,D41.9
7759,NM341008,D44.1
7760,NM341008,D48.4
7761,NM341008,D59.3
7762,NM341008,D73.0
7763,NM341008,D73.1
7764,NM341008,D73.2
7765,NM341008,D73.3
7766,NM341008,D73.4
7767,NM341008,D73.5
7768,NM341008,D73.8
7769,NM341008,D73.9
7770,NM341008,E10.2
7771,NM341008,E11.2
7772,NM341008,E14.2
7773,NM341008,E16.3
7774,NM341008,E16.4
7775,NM341008,E16.8
7776,NM341008,E16.9
7777,NM341008,E24.3
7778,NM341008,E24.8
7779,NM341008,E24.9
7780,NM341008,E25.9
7781,NM341008,E26.0
7782,NM341008,E27.0
7783,NM341008,E27.5
7784,NM341008,E28.2
7785,NM341008,E34.0
7786,NM341008,E34.1
7787,NM341008,E71.1
7788,NM341008,E71.3
7789,NM341008,E72.0
7790,NM341008,E72.2
7791,NM341008,E72.8
7792,NM341008,E74.0
7793,NM341008,E76.1
7794,NM341008,E79.8
7795,NM341008,E80.1
7796,NM341008,E80.6
7797,NM341008,E83.0
7798,NM341008,E83.1
7799,NM341008,E83.3
7800,NM341008,E84.1
7801,NM341008,E84.8
7802,NM341008,E85.0
7803,NM341008,E85.4
7804,NM341008,E85.9
7805,NM341008,I71.3
7806,NM341008,I71.4
7807,NM341008,I71.5
7808,NM341008,I71.6
7809,NM341008,I72.2
7810,NM341008,I72.3
7811,NM341008,I74.0
7812,NM341008,I74.5
7813,NM341008,I74.8
7814,NM341008,I77.4
7815,NM341008,I81
7816,NM341008,I82.0
7817,NM341008,I82.3
7818,NM341008,I82.8
7819,NM341008,K21.9
7820,NM341008,K25.0
7821,NM341008,K25.1
7822,NM341008,K25.2
7823,NM341008,K25.3
7824,NM341008,K25.4
7825,NM341008,K25.5
7826,NM341008,K25.6
7827,NM341008,K25.7
7828,NM341008,K25.9
7829,NM341008,K26.0
7830,NM341008,K26.1
7831,NM341008,K26.2
7832,NM341008,K26.3
7833,NM341008,K26.4
7834,NM341008,K26.5
7835,NM341008,K26.6
7836,NM341008,K26.7
7837,NM341008,K26.9
7838,NM341008,K28.0
7839,NM341008,K28.1
7840,NM341008,K28.2
7841,NM341008,K28.3
7842,NM341008,K28.4
7843,NM341008,K28.5
7844,NM341008,K28.6
7845,NM341008,K28.7
7846,NM341008,K28.9
7847,NM341008,K29.0
7848,NM341008,K29.5
7849,NM341008,K30
7850,NM341008,K31.0
7851,NM341008,K31.1
7852,NM341008,K31.2
7853,NM341008,K31.4
7854,NM341008,K31.5
7855,NM341008,K31.6
7856,NM341008,K31.7
7857,NM341008,K31.9
7858,NM341008,K35.3
7859,NM341008,K38.3
7860,NM341008,K38.8
7861,NM341008,K42.0
7862,NM341008,K42.1
7863,NM341008,K42.9
7864,NM341008,K43.2
7865,NM341008,K43.6
7866,NM341008,K43.7
7867,NM341008,K43.9
7868,NM341008,K44.0
7869,NM341008,K44.9
7870,NM341008,K45.0
7871,NM341008,K45.1
7872,NM341008,K45.8
7873,NM341008,K46.9
7874,NM341008,K50.0
7875,NM341008,K50.1
7876,NM341008,K50.8
7877,NM341008,K50.9
7878,NM341008,K51.0
7879,NM341008,K51.2
7880,NM341008,K51.3
7881,NM341008,K51.4
7882,NM341008,K51.9
7883,NM341008,K52.0
7884,NM341008,K52.1
7885,NM341008,K52.2
7886,NM341008,K52.3
7887,NM341008,K52.9
7888,NM341008,K55.0
7889,NM341008,K55.1
7890,NM341008,K55.2
7891,NM341008,K55.9
7892,NM341008,K56.0
7893,NM341008,K56.1
7894,NM341008,K56.2
7895,NM341008,K56.3
7896,NM341008,K56.4
7897,NM341008,K56.5
7898,NM341008,K56.6
7899,NM341008,K56.7
7900,NM341008,K57.0
7901,NM341008,K57.1
7902,NM341008,K57.2
7903,NM341008,K57.3
7904,NM341008,K57.4
7905,NM341008,K57.5
7906,NM341008,K57.8
7907,NM341008,K57.9
7908,NM341008,K59.0
7909,NM341008,K59.3
7910,NM341008,K59.9
7911,NM341008,K60.3
7912,NM341008,K60.4
7913,NM341008,K60.5
7914,NM341008,K61.1
7915,NM341008,K61.2
7916,NM341008,K62.5
7917,NM341008,K62.7
7918,NM341008,K62.9
7919,NM341008,K63.0
7920,NM341008,K63.1
7921,NM341008,K63.2
7922,NM341008,K63.3
7923,NM341008,K63.4
7924,NM341008,K63.9
7925,NM341008,K65.0
7926,NM341008,K65.9
7927,NM341008,K66.0
7928,NM341008,K66.9
7929,NM341008,K70.0
7930,NM341008,K70.1
7931,NM341008,K70.2
7932,NM341008,K70.3
7933,NM341008,K70.4
7934,NM341008,K70.9
7935,NM341008,K71.0
7936,NM341008,K71.1
7937,NM341008,K71.2
7938,NM341008,K71.3
7939,NM341008,K71.4
7940,NM341008,K71.5
7941,NM341008,K71.6
7942,NM341008,K71.7
7943,NM341008,K71.9
7944,NM341008,K72.0
7945,NM341008,K72.1
7946,NM341008,K72.9
7947,NM341008,K73.0
7948,NM341008,K73.1
7949,NM341008,K73.2
7950,NM341008,K73.9
7951,NM341008,K74.0
7952,NM341008,K74.1
7953,NM341008,K74.2
7954,NM341008,K74.3
7955,NM341008,K74.5
7956,NM341008,K75.0
7957,NM341008,K75.1
7958,NM341008,K75.2
7959,NM341008,K75.3
7960,NM341008,K75.4
7961,NM341008,K75.9
7962,NM341008,K76.0
7963,NM341008,K76.1
7964,NM341008,K76.2
7965,NM341008,K76.3
7966,NM341008,K76.4
7967,NM341008,K76.5
7968,NM341008,K76.6
7969,NM341008,K76.7
7970,NM341008,K76.9
7971,NM341008,K77.0
7972,NM341008,K77.8
7973,NM341008,K80.0
7974,NM341008,K80.1
7975,NM341008,K80.2
7976,NM341008,K80.3
7977,NM341008,K80.4
7978,NM341008,K80.5
7979,NM341008,K81.0
7980,NM341008,K81.1
7981,NM341008,K81.9
7982,NM341008,K82.0
7983,NM341008,K82.1
7984,NM341008,K82.2
7985,NM341008,K82.3
7986,NM341008,K82.9
7987,NM341008,K83.0
7988,NM341008,K83.1
7989,NM341008,K83.2
7990,NM341008,K83.3
7991,NM341008,K83.4
7992,NM341008,K83.5
7993,NM341008,K83.9
7994,NM341008,K85.0
7995,NM341008,K85.1
7996,NM341008,K85.2
7997,NM341008,K85.3
7998,NM341008,K85.9
7999,NM341008,K86.0
8000,NM341008,K86.1
8001,NM341008,K86.2
8002,NM341008,K86.3
8003,NM341008,K86.9
8004,NM341008,K90.0
8005,NM341008,K90.1
8006,NM341008,K90.2
8007,NM341008,K90.3
8008,NM341008,K90.4
8009,NM341008,K90.9
8010,NM341008,K91.0
8011,NM341008,K91.1
8012,NM341008,K91.2
8013,NM341008,K91.3
8014,NM341008,K91.4
8015,NM341008,K92.2
8016,NM341008,K93.0
8017,NM341008,K93.8
8018,NM341008,M32.1
8019,NM341008,M34.9
8020,NM341008,M95.5
8021,NM341008,N00.4
8022,NM341008,N00.9
8023,NM341008,N01.9
8024,NM341008,N03.1
8025,NM341008,N03.2
8026,NM341008,N03.3
8027,NM341008,N03.4
8028,NM341008,N03.6
8029,NM341008,N03.9
8030,NM341008,N04.9
8031,NM341008,N05.0
8032,NM341008,N05.1
8033,NM341008,N05.2
8034,NM341008,N05.3
8035,NM341008,N05.4
8036,NM341008,N05.5
8037,NM341008,N05.7
8038,NM341008,N05.9
8039,NM341008,N07.0
8040,NM341008,N07.1
8041,NM341008,N07.2
8042,NM341008,N07.3
8043,NM341008,N07.4
8044,NM341008,N07.5
8045,NM341008,N07.6
8046,NM341008,N07.7
8047,NM341008,N07.9
8048,NM341008,N08.0
8049,NM341008,N08.1
8050,NM341008,N08.2
8051,NM341008,N08.3
8052,NM341008,N08.4
8053,NM341008,N08.5
8054,NM341008,N08.8
8055,NM341008,N10
8056,NM341008,N11.1
8057,NM341008,N11.8
8058,NM341008,N11.9
8059,NM341008,N12
8060,NM341008,N13.0
8061,NM341008,N13.1
8062,NM341008,N13.2
8063,NM341008,N13.3
8064,NM341008,N13.4
8065,NM341008,N13.5
8066,NM341008,N13.6
8067,NM341008,N13.7
8068,NM341008,N13.9
8069,NM341008,N14.0
8070,NM341008,N14.1
8071,NM341008,N14.2
8072,NM341008,N14.3
8073,NM341008,N14.4
8074,NM341008,N15.1
8075,NM341008,N15.9
8076,NM341008,N16.0
8077,NM341008,N16.1
8078,NM341008,N16.2
8079,NM341008,N16.3
8080,NM341008,N16.4
8081,NM341008,N16.5
8082,NM341008,N17.0
8083,NM341008,N17.1
8084,NM341008,N17.2
8085,NM341008,N17.9
8086,NM341008,N18.1
8087,NM341008,N18.2
8088,NM341008,N18.3
8089,NM341008,N18.4
8090,NM341008,N18.5
8091,NM341008,N18.9
8092,NM341008,N19
8093,NM341008,N20.0
8094,NM341008,N20.1
8095,NM341008,N20.2
8096,NM341008,N20.9
8097,NM341008,N21.0
8098,NM341008,N25.1
8099,NM341008,N25.8
8100,NM341008,N25.9
8101,NM341008,N28.0
8102,NM341008,N28.1
8103,NM341008,N28.8
8104,NM341008,N28.9
8105,NM341008,N29.0
8106,NM341008,N32.0
8107,NM341008,N32.1
8108,NM341008,N32.2
8109,NM341008,N32.4
8110,NM341008,N32.8
8111,NM341008,N32.9
8112,NM341008,N33.8
8113,NM341008,N34.0
8114,NM341008,N41.2
8115,NM341008,N70.1
8116,NM341008,N71.1
8117,NM341008,N73.0
8118,NM341008,N73.1
8119,NM341008,N73.3
8120,NM341008,N73.4
8121,NM341008,N73.6
8122,NM341008,N74.1
8123,NM341008,N74.3
8124,NM341008,N74.4
8125,NM341008,N80.0
8126,NM341008,N80.1
8127,NM341008,N80.2
8128,NM341008,N80.3
8129,NM341008,N80.4
8130,NM341008,N80.5
8131,NM341008,N80.9
8132,NM341008,N82.0
8133,NM341008,N82.2
8134,NM341008,N82.3
8135,NM341008,N82.4
8136,NM341008,N83.5
8137,NM341008,N83.6
8138,NM341008,N83.7
8139,NM341008,N99.4
8140,NM341008,O00.9
8141,NM341008,O08.0
8142,NM341008,O08.4
8143,NM341008,O08.6
8144,NM341008,O10.3
8145,NM341008,O26.6
8146,NM341008,O85
8147,NM341008,O90.4
8148,NM341008,O98.4
8149,NM341008,O99.6
8150,NM341008,P15.0
8151,NM341008,P15.1
8152,NM341008,P35.3
8153,NM341008,P59.2
8154,NM341008,P76.1
8155,NM341008,P76.9
8156,NM341008,P77
8157,NM341008,P78.0
8158,NM341008,Q26.5
8159,NM341008,Q26.6
8160,NM341008,Q27.1
8161,NM341008,Q27.2
8162,NM341008,Q40.0
8163,NM341008,Q40.1
8164,NM341008,Q40.3
8165,NM341008,Q41.0
8166,NM341008,Q41.1
8167,NM341008,Q41.2
8168,NM341008,Q41.9
8169,NM341008,Q42.0
8170,NM341008,Q42.1
8171,NM341008,Q42.9
8172,NM341008,Q43.0
8173,NM341008,Q43.1
8174,NM341008,Q43.2
8175,NM341008,Q43.3
8176,NM341008,Q43.4
8177,NM341008,Q43.6
8178,NM341008,Q43.9
8179,NM341008,Q44.0
8180,NM341008,Q44.1
8181,NM341008,Q44.2
8182,NM341008,Q44.3
8183,NM341008,Q44.4
8184,NM341008,Q44.5
8185,NM341008,Q44.6
8186,NM341008,Q44.7
8187,NM341008,Q45.0
8188,NM341008,Q45.1
8189,NM341008,Q45.2
8190,NM341008,Q45.3
8191,NM341008,Q45.8
8192,NM341008,Q51.7
8193,NM341008,Q52.2
8194,NM341008,Q60.0
8195,NM341008,Q60.2
8196,NM341008,Q60.3
8197,NM341008,Q60.4
8198,NM341008,Q60.5
8199,NM341008,Q61.0
8200,NM341008,Q61.1
8201,NM341008,Q61.2
8202,NM341008,Q61.4
8203,NM341008,Q61.5
8204,NM341008,Q61.8
8205,NM341008,Q61.9
8206,NM341008,Q62.0
8207,NM341008,Q62.1
8208,NM341008,Q62.2
8209,NM341008,Q62.3
8210,NM341008,Q62.4
8211,NM341008,Q62.5
8212,NM341008,Q62.6
8213,NM341008,Q62.7
8214,NM341008,Q62.8
8215,NM341008,Q63.0
8216,NM341008,Q63.1
8217,NM341008,Q63.2
8218,NM341008,Q63.3
8219,NM341008,Q63.9
8220,NM341008,Q64.5
8221,NM341008,Q79.2
8222,NM341008,Q79.3
8223,NM341008,Q79.5
8224,NM341008,Q89.0
8225,NM341008,Q89.1
8226,NM341008,R10.1
8227,NM341008,R10.3
8228,NM341008,R10.4
8229,NM341008,R16.0
8230,NM341008,R16.1
8231,NM341008,R16.2
8232,NM341008,R18
8233,NM341008,R19.0
8234,NM341008,R19.3
8235,NM341008,R19.8
8236,NM341008,R93.4
8237,NM341008,S30.0
8238,NM341008,S30.1
8239,NM341008,S31.0
8240,NM341008,S31.1
8241,NM341008,S31.7
8242,NM341008,S31.8
8243,NM341008,S32.10
8244,NM341008,S32.11
8245,NM341008,S32.20
8246,NM341008,S32.21
8247,NM341008,S32.30
8248,NM341008,S32.31
8249,NM341008,S32.40
8250,NM341008,S32.41
8251,NM341008,S32.50
8252,NM341008,S32.51
8253,NM341008,S32.70
8254,NM341008,S32.71
8255,NM341008,S33.4
8256,NM341008,S35.0
8257,NM341008,S35.1
8258,NM341008,S35.2
8259,NM341008,S35.3
8260,NM341008,S35.4
8261,NM341008,S35.5
8262,NM341008,S35.7
8263,NM341008,S35.8
8264,NM341008,S36.0
8265,NM341008,S36.1
8266,NM341008,S36.2
8267,NM341008,S36.3
8268,NM341008,S36.4
8269,NM341008,S36.5
8270,NM341008,S36.50
8271,NM341008,S36.51
8272,NM341008,S36.6
8273,NM341008,S36.60
8274,NM341008,S36.61
8275,NM341008,S36.8
8276,NM341008,S36.9
8277,NM341008,S37.0
8278,NM341008,S37.1
8279,NM341008,S37.2
8280,NM341008,S37.20
8281,NM341008,S37.21
8282,NM341008,S37.31
8283,NM341008,S37.40
8284,NM341008,S37.41
8285,NM341008,S37.50
8286,NM341008,S37.51
8287,NM341008,S37.6
8288,NM341008,S37.60
8289,NM341008,S37.61
8290,NM341008,S37.7
8291,NM341008,S37.70
8292,NM341008,S37.71
8293,NM341008,S37.8
8294,NM341008,S37.80
8295,NM341008,S37.81
8296,NM341008,S37.9
8297,NM341008,S37.90
8298,NM341008,S37.91
8299,NM341008,S38.3
8300,NM341008,S39.9
8301,NM341008,T14.7
8302,NM341008,T18.2
8303,NM341008,T18.3
8304,NM341008,T18.4
8305,NM341008,T18.5
8306,NM341008,T18.8
8307,NM341008,T19.0
8308,NM341008,T19.1
8309,NM341008,T19.3
8310,NM341008,T19.8
8311,NM341008,T28.2
8312,NM341008,T28.3
8313,NM341008,T28.7
8314,NM341008,T34.3
8315,NM341008,T81.0
8316,NM341008,T81.2
8317,NM341008,T83.0
8318,NM341008,T83.3
8319,NM341008,T83.5
8320,NM341008,T83.6
8321,NM341008,T83.8
8322,NM341008,T85.5
8323,NM341008,T86.1
8324,NM341008,T86.4
8325,NM341008,T86.8
8326,NM341008,T86.9
8327,NM341008,T98.0
8328,NM341008,W34
8329,NM341008,W44
8330,NM341008,W45
8331,NM341008,W64
8332,NM341008,W88
8333,NM341008,W91
8334,NM341008,X31
8335,NM341008,X49
8336,NM341008,Y83.0
8337,NM341008,Y83.6
8338,NM341008,Y83.8
8339,NM341008,Y83.9
8340,NM341008,Y84.2
8341,NM341008,Y84.6
8342,NM341008,Y84.9
8343,NM341008,Y88.3
8344,NM341008,Z85.0
8345,NM341008,Z85.4
8346,NM341008,Z85.5
8347,NM341008,Z87.1
8348,NM341008,Z90.4
8349,NM341008,Z90.5
8350,NM341008,Z90.7
8351,NM341008,Z92.4
8352,NM341008,Z92.9
8353,NM341008,Z93.1
8354,NM341008,Z94.0
8355,NM341008,Z94.8
8356,NM341008,Z95.8
8357,NM341008,Z98.0
8358,NM341008,Z99.2
8359,NM341010,A06.5
8360,NM341010,A15.0
8361,NM341010,A15.1
8362,NM341010,A15.2
8363,NM341010,A15.6
8364,NM341010,A16.0
8365,NM341010,A16.1
8366,NM341010,A16.2
8367,NM341010,A16.3
8368,NM341010,A16.4
8369,NM341010,A16.5
8370,NM341010,A16.7
8371,NM341010,A16.8
8372,NM341010,A20.2
8373,NM341010,A21.2
8374,NM341010,A22.1
8375,NM341010,A31.0
8376,NM341010,A37.0
8377,NM341010,A37.1
8378,NM341010,A37.9
8379,NM341010,A42.0
8380,NM341010,A43.0
8381,NM341010,A52.0
8382,NM341010,B01.2
8383,NM341010,B05.2
8384,NM341010,B25.0
8385,NM341010,B33.4
8386,NM341010,B37.1
8387,NM341010,B38.0
8388,NM341010,B38.1
8389,NM341010,B38.2
8390,NM341010,B39.0
8391,NM341010,B39.1
8392,NM341010,B39.2
8393,NM341010,B40.1
8394,NM341010,B41.0
8395,NM341010,B42.0
8396,NM341010,B44.0
8397,NM341010,B45.0
8398,NM341010,B46.0
8399,NM341010,B58.3
8400,NM341010,B59
8401,NM341010,B67.1
8402,NM341010,B90.9
8403,NM341010,C15.1
8404,NM341010,C34.0
8405,NM341010,C34.1
8406,NM341010,C34.2
8407,NM341010,C34.3
8408,NM341010,C34.8
8409,NM341010,C34.9
8410,NM341010,C37
8411,NM341010,C38.0
8412,NM341010,C38.1
8413,NM341010,C38.2
8414,NM341010,C38.3
8415,NM341010,C38.4
8416,NM341010,C38.8
8417,NM341010,C40.0
8418,NM341010,C41.3
8419,NM341010,C43.5
8420,NM341010,C45.0
8421,NM341010,C45.2
8422,NM341010,C47.3
8423,NM341010,C49.3
8424,NM341010,C76.1
8425,NM341010,C77.1
8426,NM341010,C78.0
8427,NM341010,C78.1
8428,NM341010,C78.2
8429,NM341010,C78.8
8430,NM341010,C79.5
8431,NM341010,C79.8
8432,NM341010,C80.0
8433,NM341010,C80.9
8434,NM341010,C81.0
8435,NM341010,C81.1
8436,NM341010,C81.2
8437,NM341010,C81.3
8438,NM341010,C81.4
8439,NM341010,C81.9
8440,NM341010,C82.9
8441,NM341010,C83.3
8442,NM341010,C83.7
8443,NM341010,C83.9
8444,NM341010,C85.9
8445,NM341010,C91.4
8446,NM341010,C96.2
8447,NM341010,C96.9
8448,NM341010,D00.1
8449,NM341010,D02.2
8450,NM341010,D02.3
8451,NM341010,D13.0
8452,NM341010,D14.2
8453,NM341010,D14.3
8454,NM341010,D15.0
8455,NM341010,D15.1
8456,NM341010,D15.2
8457,NM341010,D15.7
8458,NM341010,D15.9
8459,NM341010,D16.7
8460,NM341010,D17.4
8461,NM341010,D19.0
8462,NM341010,D38.1
8463,NM341010,D38.2
8464,NM341010,D38.3
8465,NM341010,D38.4
8466,NM341010,D47.1
8467,NM341010,D86.0
8468,NM341010,D86.2
8469,NM341010,E32.0
8470,NM341010,E32.1
8471,NM341010,E32.9
8472,NM341010,E84.0
8473,NM341010,I01.0
8474,NM341010,I09.2
8475,NM341010,I23.0
8476,NM341010,I26.9
8477,NM341010,I27.0
8478,NM341010,I28.0
8479,NM341010,I28.1
8480,NM341010,I28.9
8481,NM341010,I30.0
8482,NM341010,I30.1
8483,NM341010,I30.8
8484,NM341010,I30.9
8485,NM341010,I31.0
8486,NM341010,I31.1
8487,NM341010,I31.2
8488,NM341010,I31.3
8489,NM341010,I31.8
8490,NM341010,I31.9
8491,NM341010,I32.0
8492,NM341010,I32.1
8493,NM341010,I32.8
8494,NM341010,I71.0
8495,NM341010,I71.1
8496,NM341010,I71.2
8497,NM341010,I71.5
8498,NM341010,I71.6
8499,NM341010,I97.0
8500,NM341010,J10.0
8501,NM341010,J11.0
8502,NM341010,J11.1
8503,NM341010,J12.0
8504,NM341010,J12.1
8505,NM341010,J12.2
8506,NM341010,J12.3
8507,NM341010,J12.9
8508,NM341010,J13
8509,NM341010,J14
8510,NM341010,J15.0
8511,NM341010,J15.1
8512,NM341010,J15.2
8513,NM341010,J15.3
8514,NM341010,J15.5
8515,NM341010,J15.7
8516,NM341010,J15.9
8517,NM341010,J16.0
8518,NM341010,J17.2
8519,NM341010,J17.3
8520,NM341010,J18.0
8521,NM341010,J18.1
8522,NM341010,J18.9
8523,NM341010,J20.9
8524,NM341010,J21.0
8525,NM341010,J21.1
8526,NM341010,J21.9
8527,NM341010,J41.0
8528,NM341010,J41.1
8529,NM341010,J41.8
8530,NM341010,J42
8531,NM341010,J43.1
8532,NM341010,J43.2
8533,NM341010,J43.9
8534,NM341010,J44.0
8535,NM341010,J44.1
8536,NM341010,J44.9
8537,NM341010,J45.0
8538,NM341010,J47
8539,NM341010,J61
8540,NM341010,J62.0
8541,NM341010,J62.8
8542,NM341010,J63.0
8543,NM341010,J63.1
8544,NM341010,J63.3
8545,NM341010,J64
8546,NM341010,J65
8547,NM341010,J67.9
8548,NM341010,J68.0
8549,NM341010,J68.1
8550,NM341010,J68.4
8551,NM341010,J69.8
8552,NM341010,J70.0
8553,NM341010,J70.1
8554,NM341010,J70.3
8555,NM341010,J80
8556,NM341010,J81
8557,NM341010,J84.0
8558,NM341010,J84.9
8559,NM341010,J85.0
8560,NM341010,J85.1
8561,NM341010,J85.2
8562,NM341010,J85.3
8563,NM341010,J86.0
8564,NM341010,J86.9
8565,NM341010,J90
8566,NM341010,J92.0
8567,NM341010,J92.9
8568,NM341010,J93.0
8569,NM341010,J93.1
8570,NM341010,J93.9
8571,NM341010,J94.0
8572,NM341010,J94.1
8573,NM341010,J94.2
8574,NM341010,J94.9
8575,NM341010,J95.1
8576,NM341010,J95.2
8577,NM341010,J95.3
8578,NM341010,J98.1
8579,NM341010,J98.2
8580,NM341010,J98.3
8581,NM341010,J98.5
8582,NM341010,J98.6
8583,NM341010,J99.0
8584,NM341010,K22.2
8585,NM341010,K44.0
8586,NM341010,K44.1
8587,NM341010,K44.9
8588,NM341010,M05.19
8589,NM341010,M40.24
8590,NM341010,M41.14
8591,NM341010,M49.04
8592,NM341010,M95.4
8593,NM341010,O29.0
8594,NM341010,O74.0
8595,NM341010,O88.0
8596,NM341010,O88.1
8597,NM341010,O88.2
8598,NM341010,O88.3
8599,NM341010,O99.5
8600,NM341010,P22.0
8601,NM341010,P23.0
8602,NM341010,P23.1
8603,NM341010,P23.2
8604,NM341010,P23.3
8605,NM341010,P23.4
8606,NM341010,P23.5
8607,NM341010,P23.6
8608,NM341010,P23.9
8609,NM341010,P24.0
8610,NM341010,P24.2
8611,NM341010,P24.9
8612,NM341010,P25.0
8613,NM341010,P25.1
8614,NM341010,P25.2
8615,NM341010,P25.3
8616,NM341010,P26.0
8617,NM341010,P26.1
8618,NM341010,P27.1
8619,NM341010,P28.0
8620,NM341010,Q32.2
8621,NM341010,Q32.3
8622,NM341010,Q32.4
8623,NM341010,Q33.0
